CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
p000248,"Soft, Contact",Preposition,hyd,gorsaf,station,noun-fem,Mae'r bws yn mynd hyd at , yn araf.,orsaf,SM,The bus goes as far as the station slowly.,In the phrase hyd at the word after at normally takes a soft mutation and initial g drops so gorsaf becomes orsaf. hyd at means as far as or up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gorsaf yn dod yn orsaf. Mae hyd at yn golygu as far as neu up to.
p000249,"Soft, Contact",Preposition,hyd,gwely,bed,noun-masc,Dw i'n mynd hyd at , yn gynnar.,wely,SM,I go as far as the bed early.,In the phrase hyd at the word after at normally takes a soft mutation and initial g drops so gwely becomes wely. hyd at means as far as or up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwely yn dod yn wely. Mae hyd at yn golygu as far as neu up to.
p000250,"Soft, Contact",Preposition,hyd,llinell,line,noun-fem,Edrycha hyd at , gyntaf.,linell,SM,Look as far as the first line.,In the phrase hyd at the word after at normally takes a soft mutation so llinell becomes linell. hyd at means as far as or up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly llinell yn dod yn linell. Mae hyd at yn golygu as far as neu up to.
p000251,"Soft, Contact",Preposition,hyd,rhif,number,noun-masc,Cyfrif hyd at , cynta(f).,rif,SM,Count up to the first number.,In the phrase hyd at the word after at normally takes a soft mutation so rhif becomes rif. hyd at means up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly rhif yn dod yn rif. Mae hyd at yn golygu up to.
p000252,"Soft, Contact",Preposition,hyd,plismon,policeman,noun-masc,Mae'r dyn yn mynd hyd at ,.,blismon,SM,The man goes up to a policeman.,In the phrase hyd at the word after at normally takes a soft mutation so plismon becomes blismon. hyd at means up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly plismon yn dod yn blismon. Mae hyd at yn golygu up to.
p000253,"Soft, Contact",Preposition,hyd,plant,children,noun-pl,Mae hi'n siarad hyd at , hapus.,blant,SM,She speaks up to happy children.,In the phrase hyd at the word after at normally takes a soft mutation so plant becomes blant. hyd at means up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly plant yn dod yn blant. Mae hyd at yn golygu up to.
p000254,"Soft, Contact",Preposition,hyd,cyfarfod,meeting,noun-masc,Dw i'n aros hyd at , byr.,gyfarfod,SM,I stay until a short meeting.,In the phrase hyd at the word after at normally takes a soft mutation so cyfarfod becomes gyfarfod. hyd at can mean until or up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly cyfarfod yn dod yn gyfarfod. Gall hyd at olygu until neu up to.
p000255,"Soft, Contact",Preposition,hyd,problem,problem,noun-fem,Dw i'n gweithio hyd at , anodd.,broblem,SM,I work up to a difficult problem.,In the phrase hyd at the word after at normally takes a soft mutation so problem becomes broblem. hyd at means up to.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly problem yn dod yn broblem. Mae hyd at yn golygu up to.
p000256,None,Preposition,hyd,ysgol,school,noun-fem,Mae e'n cerdded hyd at , bob bore.,ysgol,NONE,He walks as far as the school every morning.,In the phrase hyd at the word after at would normally soft-mutate but ysgol starts with a vowel so it does not change.,Yn yr ymadrodd hyd at byddai'r gair ar ôl at fel arfer yn treiglo'n feddal ond mae ysgol yn dechrau gyda llafariad felly nid yw'n newid.
p000257,None,Preposition,hyd,eglwys,church,noun-fem,Dw i'n cerdded hyd at , yn araf.,eglwys,NONE,I walk as far as the church slowly.,In the phrase hyd at the word after at would normally soft-mutate but eglwys starts with a vowel so it does not change.,Yn yr ymadrodd hyd at byddai'r gair ar ôl at fel arfer yn treiglo'n feddal ond mae eglwys yn dechrau gyda llafariad felly nid yw'n newid.
p000258,None,Preposition,hyd,siop,shop,noun-fem,Mae hi'n mynd hyd at , ar werth.,siop,NONE,She goes as far as the shop that is for sale.,In the phrase hyd at the word after at would normally soft-mutate but words beginning with s do not change in soft mutation.,Yn yr ymadrodd hyd at byddai'r gair ar ôl at fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000259,None,Preposition,hyd,pont,bridge,noun-fem,Dw i'n cerdded hyd at y ,.,pont,NONE,I walk as far as the bridge.,Normally hyd at would lead to soft mutation after at but the definite article y comes between at and the noun so the noun stays unmutated.,Fel arfer byddai hyd at yn arwain at dreiglad meddal ar ôl at ond mae'r fannod y rhwng at a'r enw felly mae'r enw yn aros heb dreiglad.
p000260,None,Preposition,hyd,tafarn,pub,noun-fem,Mae e'n mynd hyd at y , hwyr.,tafarn,NONE,He goes as far as the pub late.,Normally hyd at would lead to soft mutation after at but the definite article y comes between at and the noun so the noun stays unmutated.,Fel arfer byddai hyd at yn arwain at dreiglad meddal ar ôl at ond mae'r fannod y rhwng at a'r enw felly mae'r enw yn aros heb dreiglad.
p000261,"Soft, Contact",Preposition,hyd,pensiwn,pension,noun-masc,Mae e'n gweithio hyd at ,.,bensiwn,SM,He works until retirement.,In the phrase hyd at the word after at normally takes a soft mutation so pensiwn becomes bensiwn. hyd at means up to or until.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly pensiwn yn dod yn bensiwn. Mae hyd at yn golygu up to neu until.
p000262,"Soft, Contact",Preposition,hyd,rhaglen,programme,noun-masc,Dw i'n gwylio hyd at , arall.,raglen,SM,I watch up to another programme.,In the phrase hyd at the word after at normally takes a soft mutation so rhaglen becomes raglen.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly rhaglen yn dod yn raglen.
p000263,"Soft, Contact",Preposition,hyd,rhestr,list,noun-fem,Edrycha hyd at , byr.,restr,SM,Look up to a short list.,In the phrase hyd at the word after at normally takes a soft mutation so rhestr becomes restr.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly rhestr yn dod yn restr.
p000264,"Soft, Contact",Preposition,hyd,tref,town,noun-fem,Mae'r trên yn mynd hyd at , heddiw.,dref,SM,The train goes as far as the town today.,In the phrase hyd at the word after at normally takes a soft mutation so tref becomes dref.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly tref yn dod yn dref.
p000265,"Soft, Contact",Preposition,hyd,campfa,gym,noun-fem,Dw i'n cerdded hyd at , bob bore.,gampfa,SM,I walk as far as the gym every morning.,In the phrase hyd at the word after at normally takes a soft mutation so campfa becomes gampfa.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly campfa yn dod yn gampfa.
p000266,"Soft, Contact",Preposition,hyd,canolfan,centre,noun-fem,Mae hi'n mynd hyd at , cenedlaethol.,ganolfan,SM,She goes as far as the national centre.,In the phrase hyd at the word after at normally takes a soft mutation so canolfan becomes ganolfan.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly canolfan yn dod yn ganolfan.
p000267,"Soft, Contact",Preposition,hyd,cawod,shower,noun-fem,Dw i'n mynd hyd at , cynnes.,gawod,SM,I go as far as a warm shower.,In the phrase hyd at the word after at normally takes a soft mutation so cawod becomes gawod.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly cawod yn dod yn gawod.
p000268,"Soft, Contact",Preposition,hyd,cacen,cake,noun-fem,Mae'r gath yn mynd hyd at , mawr.,gacen,SM,The cat goes up to a big cake.,In the phrase hyd at the word after at normally takes a soft mutation so cacen becomes gacen.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly cacen yn dod yn gacen.
p000269,"Soft, Contact",Preposition,hyd,carafán,caravan,noun-fem,Rydyn ni'n cerdded hyd at , gwyn.,garafán,SM,We walk as far as the white caravan.,In the phrase hyd at the word after at normally takes a soft mutation so carafán becomes garafán.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly carafán yn dod yn garafán.
p000270,"Soft, Contact",Preposition,hyd,pêl,ball,noun-fem,Mae'r bachgen yn rhedeg hyd at , coch.,bêl,SM,The boy runs up to the red ball.,In the phrase hyd at the word after at normally takes a soft mutation so pêl becomes bêl.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly pêl yn dod yn bêl.
p000271,"Soft, Contact",Preposition,hyd,pysgodyn,fish,noun-masc,Mae'r gath yn mynd hyd at ,.,bysgodyn,SM,The cat goes up to a fish.,In the phrase hyd at the word after at normally takes a soft mutation so pysgodyn becomes bysgodyn.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly pysgodyn yn dod yn bysgodyn.
p000272,"Soft, Contact",Preposition,hyd,pabell,tent,noun-fem,Rydyn ni'n mynd hyd at , arbennig.,babell,SM,We go as far as a special tent.,In the phrase hyd at the word after at normally takes a soft mutation so pabell becomes babell.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly pabell yn dod yn babell.
p000273,"Soft, Contact",Preposition,hyd,prifysgol,university,noun-fem,Mae hi'n mynd hyd at , heddiw.,brifysgol,SM,She goes as far as the university today.,In the phrase hyd at the word after at normally takes a soft mutation so prifysgol becomes brifysgol.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly prifysgol yn dod yn brifysgol.
p000274,"Soft, Contact",Preposition,hyd,prynhawn,afternoon,noun-masc,Dw i'n aros hyd at ,.,brynhawn,SM,I stay until the afternoon.,In the phrase hyd at the word after at normally takes a soft mutation so prynhawn becomes brynhawn.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly prynhawn yn dod yn brynhawn.
p000275,"Soft, Contact",Preposition,hyd,prawf,test,noun-masc,Dw i'n gweithio hyd at , anodd.,brawf,SM,I work up to a difficult test.,In the phrase hyd at the word after at normally takes a soft mutation so prawf becomes brawf.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly prawf yn dod yn brawf.
p000276,"Soft, Contact",Preposition,hyd,banc,bank,noun-masc,Mae hi'n cerdded hyd at , yn gynnar.,fanc,SM,She walks as far as the bank early.,In the phrase hyd at the word after at normally takes a soft mutation so banc becomes fanc.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly banc yn dod yn fanc.
p000277,"Soft, Contact",Preposition,hyd,bws,bus,noun-masc,Dw i'n rhedeg hyd at , bob bore.,fws,SM,I run as far as the bus every morning.,In the phrase hyd at the word after at normally takes a soft mutation so bws becomes fws.,Yn yr ymadrodd hyd at mae'r gair ar ôl at fel arfer yn treiglo'n feddal felly bws yn dod yn fws.
p000278,None,Preposition,hyd,oren,orange,noun-masc,Mae'r babi'n cyrraedd hyd at , ar y bwrdd.,oren,NONE,The baby reaches as far as the orange on the table.,In the phrase hyd at a soft mutation would normally happen after at but oren starts with a vowel so it does not change.,Yn yr ymadrodd hyd at byddai treiglad meddal fel arfer ar ôl at ond mae oren yn dechrau gyda llafariad felly nid yw'n newid.
p000279,None,Preposition,hyd,siocled,chocolate,noun-masc,Mae'r plentyn yn mynd hyd at , drud.,siocled,NONE,The child goes up to expensive chocolate.,In the phrase hyd at a soft mutation would normally happen after at but words beginning with s do not change in soft mutation.,Yn yr ymadrodd hyd at byddai treiglad meddal fel arfer ar ôl at ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000280,None,Preposition,hyd,taten,potato,noun-fem,Mae'r ci'n mynd hyd at y , ar y llawr.,taten,NONE,The dog goes as far as the potato on the floor.,Normally hyd at would lead to soft mutation after at but the definite article y comes between at and the noun so the noun stays unmutated.,Fel arfer byddai hyd at yn arwain at dreiglad meddal ar ôl at ond mae'r fannod y rhwng at a'r enw felly mae'r enw yn aros heb dreiglad.
p000281,"Soft, Contact",Preposition,i,pont,bridge,noun-fem,Dw i'n cerdded i , bob dydd.,bont,SM,I walk to the bridge every day.,After the preposition i the next word normally takes a soft mutation so pont becomes bont. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly pont yn dod yn bont. Mae i yn golygu to.
p000282,"Soft, Contact",Preposition,i,tref,town,noun-fem,Dw i'n mynd i , heddiw.,dref,SM,I am going to the town today.,After the preposition i the next word normally takes a soft mutation so tref becomes dref. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly tref yn dod yn dref. Mae i yn golygu to.
p000283,"Soft, Contact",Preposition,i,capel,chapel,noun-masc,Mae hi'n mynd i , yn gynnar.,gapel,SM,She is going to the chapel early.,After the preposition i the next word normally takes a soft mutation so capel becomes gapel. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly capel yn dod yn gapel. Mae i yn golygu to.
p000284,"Soft, Contact",Preposition,i,banc,bench,noun-masc,Mae'r bachgen yn rhedeg i ,.,fanc,SM,The boy runs to the bench.,After the preposition i the next word normally takes a soft mutation so banc becomes fanc. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly banc yn dod yn fanc. Mae i yn golygu to.
p000285,"Soft, Contact",Preposition,i,drws,door,noun-masc,Dw i'n dod i , nawr.,ddrws,SM,I am coming to the door now.,After the preposition i the next word normally takes a soft mutation so drws becomes ddrws. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly drws yn dod yn ddrws. Mae i yn golygu to.
p000286,"Soft, Contact",Preposition,i,gwesty,hotel,noun-masc,Rydyn ni'n mynd i , heno.,westy,SM,We are going to the hotel tonight.,After the preposition i the next word normally takes a soft mutation and initial g drops so gwesty becomes westy. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwesty yn dod yn westy. Mae i yn golygu to.
p000287,"Soft, Contact",Preposition,i,gwaith,work,noun-masc,Dw i'n mynd i , yn gynnar.,waith,SM,I am going to work early.,After the preposition i the next word normally takes a soft mutation and initial g drops so gwaith becomes waith. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwaith yn dod yn waith. Mae i yn golygu to.
p000288,"Soft, Contact",Preposition,i,mab,son,noun-masc,Mae hi'n mynd i , ar ôl ysgol.,fab,SM,She is going to her son after school.,After the preposition i the next word normally takes a soft mutation so mab becomes fab. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly mab yn dod yn fab. Mae i yn golygu to.
p000289,"Soft, Contact",Preposition,i,llong,ship,noun-fem,Mae'r dyn yn mynd i ,.,long,SM,The man is going to the ship.,After the preposition i the next word normally takes a soft mutation so llong becomes long. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly llong yn dod yn long. Mae i yn golygu to.
p000290,"Soft, Contact",Preposition,i,rhestr,list,noun-fem,Edrycha i , byr.,restr,SM,Look at the short list.,After the preposition i the next word normally takes a soft mutation so rhestr becomes restr. i can mean to or at in this kind of instruction.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhestr yn dod yn restr. Gall i olygu to neu at mewn cyfarwyddyd fel hyn.
p000291,"Soft, Contact",Preposition,i,ffatri,factory,noun-fem,Dw i'n mynd i , mawr.,fatri,SM,I am going to a big factory.,After the preposition i the next word normally takes a soft mutation so initial ff changes to f and ffatri becomes fatri. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly mae ff yn dod yn f ac mae ffatri yn dod yn fatri. Mae i yn golygu to.
p000292,"Soft, Contact",Preposition,i,pabell,tent,noun-fem,Rydyn ni'n mynd i , heddiw.,babell,SM,We are going to the tent today.,After the preposition i the next word normally takes a soft mutation so pabell becomes babell. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly pabell yn dod yn babell. Mae i yn golygu to.
p000293,"Soft, Contact",Preposition,i,plismon,policeman,noun-masc,Mae e'n siarad i ,.,blismon,SM,He is speaking to a policeman.,After the preposition i the next word normally takes a soft mutation so plismon becomes blismon. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly plismon yn dod yn blismon. Mae i yn golygu to.
p000294,"Soft, Contact",Preposition,i,pobl,people,noun-pl,Mae hi'n siarad i , yn y caffi.,bobl,SM,She is speaking to people in the café.,After the preposition i the next word normally takes a soft mutation so pobl becomes bobl. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly pobl yn dod yn bobl. Mae i yn golygu to.
p000295,None,Preposition,i,amser,time,noun-masc,Dw i'n dod adref i , byr.,amser,NONE,I come home for a short time.,The preposition i would normally cause a soft mutation but amser starts with a vowel so it does not change. i can mean for in time phrases.,Byddai i fel arfer yn achosi treiglad meddal ond mae amser yn dechrau gyda llafariad felly nid yw'n newid. Gall i olygu for mewn ymadroddion amser.
p000296,None,Preposition,i,eglwys,church,noun-fem,Mae'r teulu'n mynd i , heddiw.,eglwys,NONE,The family is going to church today.,The preposition i would normally cause a soft mutation but eglwys starts with a vowel so it does not change.,Byddai i fel arfer yn achosi treiglad meddal ond mae eglwys yn dechrau gyda llafariad felly nid yw'n newid.
p000297,None,Preposition,i,siop,shop,noun-fem,Dw i'n mynd i , nawr.,siop,NONE,I am going to the shop now.,The preposition i would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai i fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000298,None,Preposition,i,sinema,cinema,noun-masc,Rydyn ni'n mynd i , heno.,sinema,NONE,We are going to the cinema tonight.,The preposition i would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai i fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000299,None,Preposition,i,car,car,noun-masc,Dw i'n mynd i'r , heddiw.,car,NONE,I am going to the car today.,Normally i causes a soft mutation but the definite article 'r comes between i and the noun so the noun stays unmutated.,Fel arfer mae i yn achosi treiglad meddal ond mae'r fannod 'r rhwng i a'r enw felly mae'r enw yn aros heb dreiglad.
p000300,None,Preposition,i,gwaith,work,noun-masc,Dw i'n mynd i'r , yn gynnar.,gwaith,NONE,I am going to work early.,Normally i causes a soft mutation but the definite article 'r comes between i and the noun so the noun stays unmutated.,Fel arfer mae i yn achosi treiglad meddal ond mae'r fannod 'r rhwng i a'r enw felly mae'r enw yn aros heb dreiglad.
p000301,"Soft, Contact",Preposition,i,canolfan,centre,noun-fem,Mae hi'n mynd i , cenedlaethol.,ganolfan,SM,She is going to the national centre.,After the preposition i the next word normally takes a soft mutation so canolfan becomes ganolfan. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly canolfan yn dod yn ganolfan. Mae i yn golygu to.
p000302,"Soft, Contact",Preposition,i,cystadleuaeth,competition,noun-fem,Rydyn ni'n mynd i , anodd.,gystadleuaeth,SM,We are going to a difficult competition.,After the preposition i the next word normally takes a soft mutation so cystadleuaeth becomes gystadleuaeth. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly cystadleuaeth yn dod yn gystadleuaeth. Mae i yn golygu to.
p000303,"Soft, Contact",Preposition,i,cyngerdd,concert,noun-masc,Dw i'n mynd i , arbennig heno.,gyngerdd,SM,I am going to a special concert tonight.,After the preposition i the next word normally takes a soft mutation so cyngerdd becomes gyngerdd. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyngerdd yn dod yn gyngerdd. Mae i yn golygu to.
p000304,"Soft, Contact",Preposition,i,cyfweliad,interview,noun-masc,Mae hi'n mynd i , yfory.,gyfweliad,SM,She is going to an interview tomorrow.,After the preposition i the next word normally takes a soft mutation so cyfweliad becomes gyfweliad. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyfweliad yn dod yn gyfweliad. Mae i yn golygu to.
p000305,"Soft, Contact",Preposition,i,cwrs,course,noun-masc,Dw i'n mynd i , ail.,gwrs,SM,I am going to a second course.,After the preposition i the next word normally takes a soft mutation so cwrs becomes gwrs. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly cwrs yn dod yn gwrs. Mae i yn golygu to.
p000306,"Soft, Contact",Preposition,i,cyngor,council advice,noun-masc,Dw i'n mynd i , am help.,gyngor,SM,I am going to the council for help.,After the preposition i the next word normally takes a soft mutation so cyngor becomes gyngor. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly cyngor yn dod yn gyngor. Mae i yn golygu to.
p000307,"Soft, Contact",Preposition,i,bugail,shepherd,noun-masc,Mae'r ci yn mynd i ,.,fugail,SM,The dog goes to a shepherd.,After the preposition i the next word normally takes a soft mutation so bugail becomes fugail. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly bugail yn dod yn fugail. Mae i yn golygu to.
p000308,"Soft, Contact",Preposition,i,bws,bus,noun-masc,Dw i'n mynd i , cyflym.,fws,SM,I am going to the fast bus.,After the preposition i the next word normally takes a soft mutation so bws becomes fws. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly bws yn dod yn fws. Mae i yn golygu to.
p000309,"Soft, Contact",Preposition,i,bwyty,restaurant,noun-masc,Rydyn ni'n mynd i , drud heno.,fwyty,SM,We are going to an expensive restaurant tonight.,After the preposition i the next word normally takes a soft mutation so bwyty becomes fwyty. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwyty yn dod yn fwyty. Mae i yn golygu to.
p000310,"Soft, Contact",Preposition,i,bar,bar,noun-masc,Mae e'n mynd i , hwyr.,far,SM,He is going to the bar late.,After the preposition i the next word normally takes a soft mutation so bar becomes far. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly bar yn dod yn far. Mae i yn golygu to.
p000311,"Soft, Contact",Preposition,i,meddyg,doctor,noun-masc,Dw i'n mynd i , oherwydd cur pen.,feddyg,SM,I am going to the doctor because of a headache.,After the preposition i the next word normally takes a soft mutation so meddyg becomes feddyg. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly meddyg yn dod yn feddyg. Mae i yn golygu to.
p000312,"Soft, Contact",Preposition,i,fferyllfa,pharmacy,noun-fem,Mae hi'n mynd i , nawr.,feryllfa,SM,She is going to a pharmacy now.,After the preposition i the next word normally takes a soft mutation so initial ff becomes f and fferyllfa becomes fferyllfa. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae fferyllfa yn dod yn fferyllfa. Mae i yn golygu to.
p000313,"Soft, Contact",Preposition,i,ffilm,film,noun-fem,Rydyn ni'n mynd i , hyfryd heno.,film,SM,We are going to a lovely film tonight.,After the preposition i the next word normally takes a soft mutation so initial ff becomes f and ffilm becomes film. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal felly ff yn dod yn f ac mae ffilm yn dod yn film. Mae i yn golygu to.
p000314,"Soft, Contact",Preposition,i,garej,garage,noun-fem,Dw i'n mynd i , yn ofalus.,arej,SM,I am going to the garage carefully.,After the preposition i the next word normally takes a soft mutation and initial g drops so garej becomes arej. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly garej yn dod yn arej. Mae i yn golygu to.
p000315,"Soft, Contact",Preposition,i,gorsaf,station,noun-fem,Mae'r trên yn mynd i , yn gynnar.,orsaf,SM,The train is going to the station early.,After the preposition i the next word normally takes a soft mutation and initial g drops so gorsaf becomes orsaf. i means to.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gorsaf yn dod yn orsaf. Mae i yn golygu to.
p000316,"Soft, Contact",Preposition,i,glaw,rain,noun-masc,Mae'r stryd yn mynd yn wlyb i ,.,law,SM,The street gets wet because of rain.,After the preposition i the next word normally takes a soft mutation and initial g drops so glaw becomes law. Here i means due to or because of.,Ar ôl yr arddodiad i mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly glaw yn dod yn law. Yma mae i yn golygu due to neu because of.
p000317,None,Preposition,i,athro cyflenwi,supply teacher,noun-masc,Dw i'n siarad i , heddiw.,athro cyflenwi,NONE,I am speaking to a supply teacher today.,The preposition i would normally cause a soft mutation but athro starts with a vowel so it does not change.,Byddai i fel arfer yn achosi treiglad meddal ond mae athro yn dechrau gyda llafariad felly nid yw'n newid.
p000318,None,Preposition,i,ystafell,room,noun-fem,Dw i'n mynd i , arall.,ystafell,NONE,I am going to another room.,The preposition i would normally cause a soft mutation but ystafell starts with a vowel sound so it does not change.,Byddai i fel arfer yn achosi treiglad meddal ond mae ystafell yn dechrau gyda sain llafariad felly nid yw'n newid.
p000319,None,Preposition,i,siaradwr,speaker,noun-masc,Mae hi'n gwrando i , diddorol.,siaradwr,NONE,She is listening to an interesting speaker.,The preposition i would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai i fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000320,None,Preposition,i,pen,head,noun-masc,Dw i'n edrych i'r , chwith.,pen,NONE,I am looking to the left side of the head.,Normally i causes a soft mutation but the definite article 'r comes between i and the noun so the noun stays unmutated.,Fel arfer mae i yn achosi treiglad meddal ond mae'r fannod 'r rhwng i a'r enw felly mae'r enw yn aros heb dreiglad.
p000321,"Soft, Contact",Preposition,o,car,car,noun-masc,Dw i'n dod o , coch.,gar,SM,I come from a red car.,After the preposition o the next word normally takes a soft mutation so car changes to gar. o means from or out of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly car yn dod yn gar. Mae o yn golygu from neu out of.
p000322,"Soft, Contact",Preposition,o,bws,bus,noun-masc,Mae hi'n dod o , cyflym.,fws,SM,She comes from a fast bus.,After the preposition o the next word normally takes a soft mutation so bws changes to fws. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly bws yn dod yn fws. Mae o yn golygu from.
p000323,"Soft, Contact",Preposition,o,bara,bread,noun-masc,Dw i eisiau ychydig o ,.,fara,SM,I want a little bread.,After the preposition o the next word normally takes a soft mutation so bara changes to fara. Here o means some of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly bara yn dod yn fara. Yma mae o yn golygu some of.
p000324,"Soft, Contact",Preposition,o,caffi,cafe,noun-masc,Mae'r coffi o , bach.,gaffi,SM,The coffee is from a small café.,After the preposition o the next word normally takes a soft mutation so caffi changes to gaffi. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly caffi yn dod yn gaffi. Mae o yn golygu from.
