Location	level	pack_id	card_seq	RuleCategory	Tags	trigger	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
public/data/			c001504	Preposition		gyda	plant	children	noun-pl	Dw i’n dod gyda [ ] heddiw.		AM	phlant	gyda is used because you’re coming with the children. After gyda, p- takes aspirate mutation, so plant → phlant (p → ph).	Defnyddir gyda gan dy fod ti’n dod gyda’r plant. Ar ôl gyda, mae p- yn treiglo’n llaes, felly plant → phlant (p → ph).			
public/data/			c001505	Preposition		gyda	plant	children	noun-pl	Mae’r llyfr gyda’r [ ] yn yr ysgol.		NONE	plant	gyda can trigger aspirate mutation only on direct contact. Here the article ’r comes between (gyda’r), so the noun isn’t mutated by gyda, and plant stays plant.	Gall gyda sbarduno treiglad llaes dim ond ar gyswllt uniongyrchol. Yma mae’r fannod ’r rhyngddynt (gyda’r), felly nid yw’r enw’n treiglo gan gyda, ac mae plant yn aros yn plant.			
public/data/			c001506	Preposition		gydag	afal	apple	noun-fem	Ces i frecwast syml: bara gydag [ ].		NONE	afal	gydag is the form of gyda used before a vowel sound. Because afal starts with a vowel, there’s no aspirate mutation to show, so it stays afal.	gydag yw’r ffurf ar gyda cyn llafariad. Gan fod afal yn dechrau gyda llafariad, nid oes treiglad llaes i’w weld, felly mae’n aros yn afal.			
public/data/			c001507	Preposition		ger	parc	park	noun-masc	Mae’r ysgol ger [ ] y dref.		NONE	parc	ger is used to mean “near”. Unlike many prepositions, ger does not trigger mutation, so parc stays parc (not *barc).	Defnyddir ger i olygu “ger/near”. Yn wahanol i lawer o arddodiaid, nid yw ger yn sbarduno treiglad, felly mae parc yn aros yn parc (nid *barc).			
public/data/			c001508	Preposition		ger	pont	bridge	noun-fem	Mae’r caffi ger [ ] y gamlas.		NONE	pont	ger is used because the café is near something. ger does not cause mutation, so pont stays pont (not *bont) in this no-article pattern.	Defnyddir ger gan fod y caffi’n agos at rywbeth. Nid yw ger yn achosi treiglad, felly mae pont yn aros yn pont (nid *bont) yn y patrwm heb fannod.			
public/data/			c001509	Preposition		ger	cartref	home	noun-masc	Mae’r gwaith ger [ ] fy nghartref, felly dw i’n cerdded.		NONE	cartref	ger is used to show proximity (“near home”). ger does not mutate the following noun, so cartref stays cartref (not *gartref).	Defnyddir ger i ddangos agosrwydd (“ger cartref”). Nid yw ger yn treiglo’r enw sy’n dilyn, felly mae cartref yn aros yn cartref (nid *gartref).			
public/data/			c001510	Preposition		ger	canolfan	centre	noun-fem	Mae’r feddygfa ger [ ] y dref.		NONE	canolfan	ger is used because the surgery is near the centre. ger does not trigger mutation, so canolfan stays canolfan (not *ganolfan).	Defnyddir ger gan fod y feddygfa’n agos at y ganolfan. Nid yw ger yn sbarduno treiglad, felly mae canolfan yn aros yn canolfan (nid *ganolfan).			
public/data/			c001511	Preposition		mewn	cwmni	company	noun-fem	Dw i’n gweithio mewn [ ] bach.		NONE	cwmni	mewn is used to mean “in” with a general noun (“in a company”). mewn does not trigger mutation, so cwmni stays cwmni (not *gwmni).	Defnyddir mewn i olygu “mewn” gyda enw cyffredinol (“mewn cwmni”). Nid yw mewn yn achosi treiglad, felly mae cwmni yn aros yn cwmni (nid *gwmni).			
public/data/			c001512	Preposition		mewn	tîm	team	noun-masc	Rydyn ni’n gweithio mewn [ ] newydd eleni.		NONE	tîm	mewn is used because it’s “in a team”. mewn does not cause mutation, so tîm stays tîm (not *dîm).	Defnyddir mewn gan ei fod yn “mewn tîm”. Nid yw mewn yn achosi treiglad, felly mae tîm yn aros yn tîm (nid *dîm).			
public/data/			c001513	Preposition		mewn	prosiect	project	noun-masc	Mae hi mewn [ ] mawr ar hyn o bryd.		NONE	prosiect	mewn is used because she is “in a project”. mewn does not trigger mutation, so prosiect stays prosiect (not *brosiect).	Defnyddir mewn gan ei bod hi “mewn prosiect”. Nid yw mewn yn sbarduno treiglad, felly mae prosiect yn aros yn prosiect (nid *brosiect).			
public/data/			c001514	Preposition		mewn	car	car	noun-masc	Gad i ni fynd mewn [ ] os yw’n bwrw glaw.		NONE	car	mewn is used to mean “in” (inside a car). mewn does not trigger mutation, so car stays car (not *gar).	Defnyddir mewn i olygu “mewn” (tu mewn i’r car). Nid yw mewn yn achosi treiglad, felly mae car yn aros yn car (nid *gar).			
public/data/			c001515	Preposition		rhag	perygl	danger	noun-masc	Cofia wisgo menig rhag [ ].		NONE	perygl	rhag is used to mean “against / to protect from”. rhag does not trigger mutation, so perygl stays perygl (not *berygl).	Defnyddir rhag i olygu “rhag/er mwyn amddiffyn”. Nid yw rhag yn sbarduno treiglad, felly mae perygl yn aros yn perygl (nid *berygl).			
public/data/			c001516	Preposition		rhag	tân	fire	noun-masc	Cadwch draw rhag [ ].		NONE	tân	rhag is used in warnings (“keep away from”). rhag does not cause mutation, so tân stays tân (not *dân).	Defnyddir rhag mewn rhybudd (“cadwch draw rhag…”). Nid yw rhag yn achosi treiglad, felly mae tân yn aros yn tân (nid *dân).			
public/data/			c001517	Preposition		rhag	cath	cat	noun-masc	Rho’r gacen yn y cwpwrdd rhag [ ].		NONE	cath	rhag is used because you’re preventing something (“from the cat”). rhag does not trigger mutation, so cath stays cath (not *gath).	Defnyddir rhag gan dy fod ti’n atal rhywbeth (“rhag y gath”). Nid yw rhag yn sbarduno treiglad, felly mae cath yn aros yn cath (nid *gath).			
public/data/			c001518	Preposition		rhag	cymysgu	mixing	verb-noun	Cadw’r ffeiliau ar wahân rhag [ ].		NONE	cymysgu	rhag is used to mean “to avoid / to prevent”. rhag does not mutate the following verb-noun, so cymysgu stays cymysgu (not *gymysgu).	Defnyddir rhag i olygu “i osgoi / i atal”. Nid yw rhag yn treiglo’r ferfenw sy’n dilyn, felly mae cymysgu yn aros yn cymysgu (nid *gymysgu).			
public/data/			c001519	Preposition		rhwng	cynllun	plan	noun-masc	Mae’r gwahaniaeth rhwng [ ] a strategaeth yn bwysig.		NONE	cynllun	rhwng is used to mean “between”. rhwng does not trigger mutation, so cynllun stays cynllun (not *gynllun).	Defnyddir rhwng i olygu “rhwng/between”. Nid yw rhwng yn sbarduno treiglad, felly mae cynllun yn aros yn cynllun (nid *gynllun).			
public/data/			c001520	Preposition		rhwng	teulu	family	noun-fem	Roedd tensiwn rhwng [ ] a chymdogion.		NONE	teulu	rhwng is used because it’s “between two groups”. rhwng does not cause mutation, so teulu stays teulu (not *deulu).	Defnyddir rhwng gan ei fod yn “rhwng dau grŵp”. Nid yw rhwng yn achosi treiglad, felly mae teulu yn aros yn teulu (nid *deulu).			
public/data/			c001521	Preposition		rhwng	pobl	people	noun-pl	Mae’r cysylltiad rhwng [ ] a’r amgylchedd yn gryf.		NONE	pobl	rhwng is used to link two things (“between people and the environment”). rhwng does not trigger mutation, so pobl stays pobl (not *fobl).	Defnyddir rhwng i gysylltu dau beth (“rhwng pobl a’r amgylchedd”). Nid yw rhwng yn sbarduno treiglad, felly mae pobl yn aros yn pobl (nid *fobl).			
public/data/			c001522	Preposition		rhwng	busnes	business	noun-masc	Cytunon ni ar gyfaddawd rhwng [ ] a phleser.		NONE	busnes	rhwng is used because it’s “between business and pleasure”. rhwng does not mutate the next word, so busnes stays busnes (not *fusnes).	Defnyddir rhwng gan ei fod yn “rhwng busnes a phleser”. Nid yw rhwng yn treiglo’r gair nesaf, felly mae busnes yn aros yn busnes (nid *fusnes).			
public/data/			c001523	Preposition		cyn	parti	party	noun-fem	Cyrhaeddwch cyn [ ] ’r swyddfa.		NONE	parti	cyn is used to mean “before”. cyn does not cause mutation, so parti stays parti (not *barti).	Defnyddir cyn i olygu “cyn/before”. Nid yw cyn yn achosi treiglad, felly mae parti yn aros yn parti (nid *barti).			
public/data/			c001524	Preposition		cyn	cinio	lunch	noun-masc	Gorffennais y gwaith cyn [ ].		NONE	cinio	cyn is used because the work finished before lunch. cyn does not trigger mutation, so cinio stays cinio (not *ginio).	Defnyddir cyn gan fod y gwaith wedi gorffen cyn cinio. Nid yw cyn yn sbarduno treiglad, felly mae cinio yn aros yn cinio (nid *ginio).			
public/data/			c001525	Preposition		cyn	troi	turning	verb-noun	Gwna siŵr dy fod ti’n edrych cyn [ ].		NONE	troi	cyn is used to mean “before doing something”. cyn does not mutate a following verb-noun, so troi stays troi (not *droi).	Defnyddir cyn i olygu “cyn gwneud rhywbeth”. Nid yw cyn yn treiglo ferfenw sy’n dilyn, felly mae troi yn aros yn troi (nid *droi).			
public/data/			c001526	Preposition		cyn	cyrraedd	arriving	verb-noun	Ffoniwch ni cyn [ ].		NONE	cyrraedd	cyn is used because you should call before arriving. cyn does not trigger mutation, so cyrraedd stays cyrraedd (not *gyrraedd).	Defnyddir cyn gan dy fod i ffonio cyn cyrraedd. Nid yw cyn yn sbarduno treiglad, felly mae cyrraedd yn aros yn cyrraedd (nid *gyrraedd).			
public/data/			c001527	Preposition		tuag at	drws	door	noun-masc	Cerdda tuag at [ ] y swyddfa.		SM	ddrws	tuag at is used to mean “towards”. The final element at triggers soft mutation on contact, so drws → ddrws (d → dd).	Defnyddir tuag at i olygu “tuag at/towards”. Mae’r elfen olaf at yn sbarduno treiglad meddal ar gyswllt, felly drws → ddrws (d → dd).			
public/data/			c001528	Preposition		tuag at	desg	desk	noun-fem	Rhedodd y ci tuag at [ ] y gegin.		SM	ddesg	tuag at is used because the dog ran towards something. With at on direct contact, soft mutation applies: desg → ddesg (d → dd).	Defnyddir tuag at gan fod y ci wedi rhedeg tuag at rywbeth. Gyda at ar gyswllt uniongyrchol, ceir treiglad meddal: desg → ddesg (d → dd).			
public/data/			c001529	Preposition		tuag at	tîm	team	noun-masc	Mae’r sgwrs yn symud tuag at [ ] gwahanol.		SM	dîm	tuag at is used because the discussion is moving “towards a team”. With at on contact, t- soft-mutates to d-, so tîm → dîm (t → d).	Defnyddir tuag at gan fod y sgwrs yn symud “tuag at dîm”. Gyda at ar gyswllt, mae t- yn treiglo’n feddal i d-, felly tîm → dîm (t → d).			
public/data/			c001530	Preposition		tuag at	prosiect	project	noun-masc	Mae’r cyllid yn mynd tuag at [ ] newydd.		SM	brosiect	tuag at is used because the funding is being directed towards something. With at on contact, soft mutation applies: prosiect → brosiect (p → b).	Defnyddir tuag at gan fod y cyllid yn cael ei gyfeirio tuag at rywbeth. Gyda at ar gyswllt, ceir treiglad meddal: prosiect → brosiect (p → b).			
public/data/			c001531	Preposition		ar	bwrdd	table/board	noun-masc	Rho’r laptop ar [ ] y gegin, plis.		SM	fwrdd	ar triggers soft mutation on the next word in direct contact: bwrdd → fwrdd (b → f).	Mae ar yn achosi treiglad meddal ar y gair nesaf ar gyswllt: bwrdd → fwrdd (b → f).			
public/data/			c001532	Preposition		ar	troed	foot	noun-fem	Daethon nhw adref ar [ ] ar ôl y gêm.		SM	droed	In ar droed (“on foot”), ar triggers soft mutation: troed → droed (t → d).	Yn ar droed (“ar droed”), mae ar yn achosi treiglad meddal: troed → droed (t → d).			
public/data/			c001533	Preposition		ar	cael	getting / (ar gael = available)	verb-noun	Mae’r dogfennau ar [ ] yn y dderbynfa.		SM	gael	In the common phrase ar gael (“available”), ar soft-mutates c → g: cael → gael.	Yn yr ymadrodd cyffredin ar gael (“ar gael/available”), mae ar yn treiglo c → g: cael → gael.			
public/data/			c001534	Preposition		ar	dod	coming / (ar ddod = upcoming)	verb-noun	Mae rhagor o fanylion ar [ ] wythnos nesaf.		SM	ddod	In ar ddod (“upcoming”), ar triggers soft mutation: dod → ddod (d → dd).	Yn ar ddod (“ar ddod/upcoming”), mae ar yn achosi treiglad meddal: dod → ddod (d → dd).			
public/data/			c001535	Preposition		i	prynu	buy	verb-noun	Dw i’n mynd i [ ] llaeth ar ôl gwaith.		SM	brynu	i (“to”) triggers soft mutation on a following verb-noun: prynu → brynu (p → b).	Mae i (“i/to”) yn achosi treiglad meddal ar ferfenw sy’n dilyn: prynu → brynu (p → b).			
public/data/			c001536	Preposition		i	dysgu	learn	verb-noun	Mae angen amser i [ ] Cymraeg.		SM	ddysgu	After i, the verb-noun soft-mutates: dysgu → ddysgu (d → dd).	Ar ôl i, mae’r ferfenw yn treiglo’n feddal: dysgu → ddysgu (d → dd).			
public/data/			c001537	Preposition		i	cyrraedd	arrive	verb-noun	Rhaid i ni [ ] erbyn naw.		SM	gyrraedd	After i, the verb-noun soft-mutates: cyrraedd → gyrraedd (c → g).	Ar ôl i, mae’r ferfenw yn treiglo’n feddal: cyrraedd → gyrraedd (c → g).			
public/data/			c001538	Preposition		i’w	darllen	read	verb-noun	Mae gen i lyfr i’w [ ] ar y trên.		SM	ddarllen	i’w is used to mean “to be …-ed” (a book to be read). After i’w, the verb-noun soft-mutates: darllen → ddarllen (d → dd).	Defnyddir i’w i olygu “i’w …-io” (llyfr i’w ddarllen). Ar ôl i’w, mae’r ferfenw yn treiglo’n feddal: darllen → ddarllen (d → dd).			
public/data/			c001539	Preposition		am	munud	minute	noun-masc	Arosa am [ ], plis.		SM	funud	am triggers soft mutation on the next word in direct contact: munud → funud (m → f).	Mae am yn achosi treiglad meddal ar y gair nesaf ar gyswllt: munud → funud (m → f).			
public/data/			c001540	Preposition		am	person	person	noun-masc	Roedden nhw’n siarad am [ ] arall ar y bws.		SM	berson	am triggers soft mutation: person → berson (p → b).	Mae am yn achosi treiglad meddal: person → berson (p → b).			
public/data/			c001541	Preposition		am	dechrau	start	verb-noun	Dw i am [ ] rŵan.		SM	ddechrau	With am meaning “about to / intending to”, the verb-noun soft-mutates: dechrau → ddechrau (d → dd).	Gyda am yn golygu “ar fin / bwriadu”, mae’r ferfenw yn treiglo’n feddal: dechrau → ddechrau (d → dd).			
public/data/			c001542	Preposition		am	mynd	go	verb-noun	Dw i am [ ] adref cyn naw.		SM	fynd	After am, the verb-noun soft-mutates: mynd → fynd (m → f).	Ar ôl am, mae’r ferfenw yn treiglo’n feddal: mynd → fynd (m → f).			
public/data/			c001543	Preposition		at	drws	door	noun-masc	Aeth e at [ ] y tŷ.		SM	ddrws	at triggers soft mutation on contact: drws → ddrws (d → dd).	Mae at yn achosi treiglad meddal ar gyswllt: drws → ddrws (d → dd).			
public/data/			c001544	Preposition		at	pwyllgor	committee	noun-masc	Anfonwch y ffurflen at [ ] yr ysgol.		SM	bwyllgor	at triggers soft mutation: pwyllgor → bwyllgor (p → b).	Mae at yn achosi treiglad meddal: pwyllgor → bwyllgor (p → b).			
public/data/			c001545	Preposition		at	cyngor	advice / council	noun-masc	Os wyt ti’n ansicr, tro at [ ] proffesiynol.		SM	gyngor	at triggers soft mutation: cyngor → gyngor (c → g).	Mae at yn achosi treiglad meddal: cyngor → gyngor (c → g).			
public/data/			c001546	Preposition		at	derbyn	receive	verb-noun	Rydyn ni’n edrych ymlaen at [ ] yr ateb.		SM	dderbyn	After at, the verb-noun soft-mutates: derbyn → dderbyn (d → dd).	Ar ôl at, mae’r ferfenw yn treiglo’n feddal: derbyn → dderbyn (d → dd).			
public/data/			c001547	Preposition		dan	pwysau	pressure	noun-masc	Mae’r tîm dan [ ] cyn y gêm.		SM	bwysau	dan triggers soft mutation: pwysau → bwysau (p → b).	Mae dan yn achosi treiglad meddal: pwysau → bwysau (p → b).			
public/data/			c001548	Preposition		dan	to	roof	noun-masc	Mae’r car dan [ ] dros nos.		SM	do	dan triggers soft mutation: to → do (t → d), as in dan do (“under cover”).	Mae dan yn achosi treiglad meddal: to → do (t → d), fel yn dan do.			
public/data/			c001549	Preposition		dan	gofal	care	noun-masc	Mae’r plentyn dan [ ] nyrs yn yr ysbyty.		SM	ofal	With soft mutation, initial g- disappears. After dan: gofal → ofal.	Gyda threiglad meddal, mae g- ar y dechrau yn diflannu. Ar ôl dan: gofal → ofal.			
public/data/			c001550	Preposition		dan	rheolaeth	control	noun-masc	Roedd e dan [ ] y meddyg.		SM	reolaeth	Soft mutation changes rh → r. After dan: rheolaeth → reolaeth.	Mae treiglad meddal yn newid rh → r. Ar ôl dan: rheolaeth → reolaeth.			
public/data/			c001551	Preposition		dros	blwyddyn	year	noun-fem	Arhoson ni dros [ ] yn Sbaen.		SM	flwyddyn	dros triggers soft mutation: blwyddyn → flwyddyn (b → f).	Mae dros yn achosi treiglad meddal: blwyddyn → flwyddyn (b → f).			
public/data/			c001552	Preposition		dros	tro	while / short time (dros dro = temporary)	noun-masc	Mae’r swydd yma dros [ ].		SM	dro	In dros dro (“temporary”), dros triggers soft mutation: tro → dro (t → d).	Yn dros dro (“dros dro/temporary”), mae dros yn achosi treiglad meddal: tro → dro (t → d).			
public/data/			c001553	Preposition		dros	pen	head / end	noun-masc	Aeth popeth dros [ ] llestri neithiwr.		SM	ben	In the idiom dros ben llestri (“out of control”), dros triggers soft mutation: pen → ben (p → b).	Yn yr idiom dros ben llestri (“allan o reolaeth”), mae dros yn achosi treiglad meddal: pen → ben (p → b).			
public/data/			c001554	Preposition		dros	Cymru	Wales	PlaceName	Fe wnaeth hi siarad dros [ ] yn y gynhadledd.		SM	Gymru	dros (“on behalf of”) triggers soft mutation: Cymru → Gymru (C → G).	Mae dros (“ar ran”) yn achosi treiglad meddal: Cymru → Gymru (C → G).			
public/data/			c001555	Preposition		drwy	drws	door	noun-masc	Cerddon ni drwy [ ] y cefn.		SM	ddrws	drwy triggers soft mutation on contact: drws → ddrws (d → dd).	Mae drwy yn achosi treiglad meddal ar gyswllt: drws → ddrws (d → dd).			
public/data/			c001556	Preposition		trwy	cwmwl	cloud	noun-masc	Daeth goleuni trwy [ ] trwchus.		SM	gwmwl	trwy triggers soft mutation: cwmwl → gwmwl (c → g).	Mae trwy yn achosi treiglad meddal: cwmwl → gwmwl (c → g).			
public/data/			c001557	Preposition		trwy	gwneud	do / make	verb-noun	Gellir dysgu llawer trwy [ ] camgymeriadau.		SM	wneud	With soft mutation, initial g- disappears. After trwy: gwneud → wneud.	Gyda threiglad meddal, mae g- ar y dechrau yn diflannu. Ar ôl trwy: gwneud → wneud.			
public/data/			c001558	Preposition		trwy	darllen	read	verb-noun	Fe wellais i fy sgiliau trwy [ ] bob dydd.		SM	ddarllen	After trwy, the verb-noun soft-mutates: darllen → ddarllen (d → dd).	Ar ôl trwy, mae’r ferfenw yn treiglo’n feddal: darllen → ddarllen (d → dd).			
public/data/			c001559	Preposition		gan	pobl	people	noun-pl	Cafodd y prosiect ei arwain gan [ ] leol.		SM	bobl	gan triggers soft mutation: pobl → bobl (p → b).	Mae gan yn achosi treiglad meddal: pobl → bobl (p → b).			
public/data/			c001560	Preposition		gan	dweud	say	verb-noun	Llwyddodd hi gan [ ] y gwir.		SM	ddweud	After gan, the verb-noun soft-mutates: dweud → ddweud (d → dd).	Ar ôl gan, mae’r ferfenw yn treiglo’n feddal: dweud → ddweud (d → dd).			
public/data/			c001561	Preposition		gan	cymryd	take	verb-noun	Dysgais i lawer gan [ ] rhan.		SM	gymryd	After gan, the verb-noun soft-mutates: cymryd → gymryd (c → g).	Ar ôl gan, mae’r ferfenw yn treiglo’n feddal: cymryd → gymryd (c → g).			
public/data/			c001562	Preposition		gan	meddwl	think	verb-noun	Daeth y syniad gan [ ] am y broblem.		SM	feddwl	After gan, the verb-noun soft-mutates: meddwl → feddwl (m → f).	Ar ôl gan, mae’r ferfenw yn treiglo’n feddal: meddwl → feddwl (m → f).			
public/data/			c001563	Preposition		heb	bwyd	food	noun-masc	Dw i wedi bod heb [ ] ers bore.		SM	fwyd	heb triggers soft mutation: bwyd → fwyd (b → f).	Mae heb yn achosi treiglad meddal: bwyd → fwyd (b → f).			
public/data/			c001564	Preposition		heb	dweud	say	verb-noun	Aeth e allan heb [ ] dim.		SM	ddweud	After heb, the verb-noun soft-mutates: dweud → ddweud (d → dd).	Ar ôl heb, mae’r ferfenw yn treiglo’n feddal: dweud → ddweud (d → dd).			
public/data/			c001565	Preposition		heb	llofnodi	sign	verb-noun	Ni chei di adael heb [ ] ’r ffurflen.		SM	lofnodi	After heb, ll- soft-mutates to l-: llofnodi → lofnodi.	Ar ôl heb, mae ll- yn treiglo’n feddal i l-: llofnodi → lofnodi.			
public/data/			c001566	Preposition		heb	gwneud	do / make	verb-noun	Cyrhaeddon ni heb [ ] sŵn.		SM	wneud	With soft mutation, initial g- disappears. After heb: gwneud → wneud.	Gyda threiglad meddal, mae g- ar y dechrau yn diflannu. Ar ôl heb: gwneud → wneud.			
public/data/			c001567	Preposition		hyd	dydd	day	noun-masc	Bydd y siop ar agor hyd [ ] Sul.		SM	ddydd	hyd triggers soft mutation: dydd → ddydd (d → dd).	Mae hyd yn achosi treiglad meddal: dydd → ddydd (d → dd).			
public/data/			c001568	Preposition		hyd	mis	month	noun-masc	Arhoson ni hyd [ ] Mai.		SM	fis	hyd triggers soft mutation: mis → fis (m → f).	Mae hyd yn achosi treiglad meddal: mis → fis (m → f).			
public/data/			c001569	Preposition		hyd	Mai	May	noun-masc	Bydd y digwyddiad yn rhedeg hyd [ ].		SM	Fai	Month-names can soft-mutate after hyd: Mai → Fai (m → f).	Gall enwau misoedd dreiglo’n feddal ar ôl hyd: Mai → Fai (m → f).			
public/data/			c001570	Preposition		hyd	rhew	ice	noun-masc	Roedd hi’n oer hyd [ ] ar y ffordd.		SM	rew	Soft mutation changes rh → r. After hyd: rhew → rew.	Mae treiglad meddal yn newid rh → r. Ar ôl hyd: rhew → rew.			
public/data/			c001571	Preposition		tan	mis	month	noun-masc	Arhoswch tan [ ] Medi.		SM	fis	tan triggers soft mutation: mis → fis (m → f).	Mae tan yn achosi treiglad meddal: mis → fis (m → f).			
public/data/			c001572	Preposition		tan	diwedd	end	noun-masc	Bydd y cynnig yn ddilys tan [ ] y mis.		SM	ddiwedd	tan triggers soft mutation: diwedd → ddiwedd (d → dd).	Mae tan yn achosi treiglad meddal: diwedd → ddiwedd (d → dd).			
public/data/			c001573	Preposition		tan	canol	middle	noun-masc	Mae’r ganolfan ar gau tan [ ] y dydd.		SM	ganol	tan triggers soft mutation: canol → ganol (c → g).	Mae tan yn achosi treiglad meddal: canol → ganol (c → g).			
public/data/			c001574	Preposition		tan	tro	time / turn	noun-masc	Gad i ni aros tan [ ] nesaf.		SM	dro	tan triggers soft mutation: tro → dro (t → d).	Mae tan yn achosi treiglad meddal: tro → dro (t → d).			
public/data/			c001575	Preposition		wrth	cwrs	course / (wrth gwrs = of course)	noun-masc	Wrth [ ], dw i’n cytuno.		SM	gwrs	In wrth gwrs (“of course”), wrth triggers soft mutation: cwrs → gwrs (c → g).	Yn wrth gwrs (“wrth gwrs/of course”), mae wrth yn achosi treiglad meddal: cwrs → gwrs (c → g).			
public/data/			c001576	Preposition		wrth	drws	door	noun-masc	Arhoswch wrth [ ] y swyddfa.		SM	ddrws	wrth triggers soft mutation on contact: drws → ddrws (d → dd).	Mae wrth yn achosi treiglad meddal ar gyswllt: drws → ddrws (d → dd).			
public/data/			c001577	Preposition		wrth	meddwl	think	verb-noun	Fe syrthiodd e’n cysgu wrth [ ] am y gwaith.		SM	feddwl	After wrth (“while …-ing”), the verb-noun soft-mutates: meddwl → feddwl (m → f).	Ar ôl wrth (“wrth …”), mae’r ferfenw yn treiglo’n feddal: meddwl → feddwl (m → f).			
public/data/			c001578	Preposition		wrth	gwneud	do / make	verb-noun	Rwyt ti’n dysgu llawer wrth [ ] camgymeriadau.		SM	wneud	With soft mutation, initial g- disappears. After wrth: gwneud → wneud.	Gyda threiglad meddal, mae g- ar y dechrau yn diflannu. Ar ôl wrth: gwneud → wneud.			
public/data/			c001579	Numerals		cyntaf	tro	time	noun-masc	Roeddwn i'n swil y [ ] cyntaf.		NONE	tro	In y tro cyntaf tro is a masculine noun so the article y does not soften it. Cyntaf comes after the noun so tro stays radical.	Yn y tro cyntaf mae tro yn enw gwrywaidd felly nid yw'r fannod y yn ei dreiglo. Mae cyntaf ar ôl yr enw felly mae tro yn aros yn radical.			
public/data/			c001580	Numerals		ail	tro	time	noun-masc	Oedd hi'n haws yr ail [ ] gan ein bod ni wedi ymarfer.		SM	dro	In yr ail dro the ordinal ail always causes a soft mutation on the following noun so tro becomes dro.	Yn yr ail dro mae'r rhif trefnol ail bob amser yn achosi treiglad meddal ar yr enw sy'n ei ddilyn felly mae tro yn troi'n dro.			
public/data/			c001581	Numerals		trydydd	tro	time	noun-masc	Wnaeth e ddim ateb y trydydd [ ] chwaith.		NONE	tro	From the third onward ordinals like trydydd do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel trydydd yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001582	Numerals		pedwerydd	tro	time	noun-masc	Cofia'r cod y pedwerydd [ ] heb help.		NONE	tro	From the third onward ordinals like pedwerydd do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel pedwerydd yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001583	Numerals		pumed	tro	time	noun-masc	Llwyddodd hi y pumed [ ] o'r diwedd.		NONE	tro	From the third onward ordinals like pumed do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel pumed yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001584	Numerals		chweched	tro	time	noun-masc	Mi geisia i eto y chweched [ ] os oes angen.		NONE	tro	From the third onward ordinals like chweched do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel chweched yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001585	Numerals		seithfed	tro	time	noun-masc	Dwedodd e'r un peth y seithfed [ ] ac roedd pawb wedi blino.		NONE	tro	From the third onward ordinals like seithfed do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel seithfed yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001586	Numerals		wythfed	tro	time	noun-masc	Daeth y ci yn ôl yr wythfed [ ] pan alwais i.		NONE	tro	From the third onward ordinals like wythfed do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel wythfed yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001587	Numerals		nawfed	tro	time	noun-masc	Esboniais i y nawfed [ ] beth oedd y broblem.		NONE	tro	From the third onward ordinals like nawfed do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel nawfed yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001588	Numerals		degfed	tro	time	noun-masc	Gofynnon nhw eto y degfed [ ] am yr un peth.		NONE	tro	From the third onward ordinals like degfed do not cause mutation on a following masculine noun. Tro is masculine so it stays tro.	O'r trydydd ymlaen nid yw rhifau trefnol fel degfed yn treiglo enw gwrywaidd sy'n eu dilyn. Mae tro yn wrywaidd felly mae'n aros yn tro.			
public/data/			c001589	Numerals		merch	cyntaf	first	adj	Dyma'r ferch [ ] yn y dosbarth.		SM	gyntaf	Merch is a feminine noun so the adjective cyntaf soft mutates after it and becomes gyntaf.	Mae merch yn enw benywaidd felly mae'r ansoddair cyntaf yn treiglo'n feddal ar ei ôl ac yn dod yn gyntaf.			
