pack_id	card_seq	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	trigger	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
myn-de-p01-places	M-D-00636	Sir y Fflint	Flintshire	PlaceName	Dw i'n mynd i [ ].	I am going to Flintshire	i	NONE	Sir y Fflint	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00637	Sir Drefaldwyn	Montgomeryshire	PlaceName	Dw i'n dod o [ ].	I come from Montgomeryshire	o	NONE	Sir Drefaldwyn	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00638	Sir Drefaldwyn	Montgomeryshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Montgomeryshire originally	o	NONE	Sir Drefaldwyn	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00639	Sir Drefaldwyn	Montgomeryshire	PlaceName	Dw i'n byw yn [ ].	I live in Montgomeryshire	yn	NONE	Sir Drefaldwyn	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00640	Sir Drefaldwyn	Montgomeryshire	PlaceName	Dw i'n mynd i [ ].	I am going to Montgomeryshire	i	NONE	Sir Drefaldwyn	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00641	Sir Faesyfed	Radnorshire	PlaceName	Dw i'n dod o [ ].	I come from Radnorshire	o	NONE	Sir Faesyfed	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00642	Sir Faesyfed	Radnorshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Radnorshire originally	o	NONE	Sir Faesyfed	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00643	Sir Faesyfed	Radnorshire	PlaceName	Dw i'n byw yn [ ].	I live in Radnorshire	yn	NONE	Sir Faesyfed	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00644	Sir Faesyfed	Radnorshire	PlaceName	Dw i'n mynd i [ ].	I am going to Radnorshire	i	NONE	Sir Faesyfed	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00645	Sir Frycheiniog	Brecknockshire	PlaceName	Dw i'n dod o [ ].	I come from Brecknockshire	o	NONE	Sir Frycheiniog	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00646	Sir Frycheiniog	Brecknockshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Brecknockshire originally	o	NONE	Sir Frycheiniog	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00647	Sir Frycheiniog	Brecknockshire	PlaceName	Dw i'n byw yn [ ].	I live in Brecknockshire	yn	NONE	Sir Frycheiniog	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00648	Sir Frycheiniog	Brecknockshire	PlaceName	Dw i'n mynd i [ ].	I am going to Brecknockshire	i	NONE	Sir Frycheiniog	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00649	Sir Fynwy	Monmouthshire	PlaceName	Dw i'n dod o [ ].	I come from Monmouthshire	o	NONE	Sir Fynwy	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00650	Sir Fynwy	Monmouthshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Monmouthshire originally	o	NONE	Sir Fynwy	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00651	Sir Fynwy	Monmouthshire	PlaceName	Dw i'n byw yn [ ].	I live in Monmouthshire	yn	NONE	Sir Fynwy	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00652	Sir Fynwy	Monmouthshire	PlaceName	Dw i'n mynd i [ ].	I am going to Monmouthshire	i	NONE	Sir Fynwy	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00653	Sir Forgannwg	Glamorganshire	PlaceName	Dw i'n dod o [ ].	I come from Glamorganshire	o	NONE	Sir Forgannwg	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00654	Sir Forgannwg	Glamorganshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Glamorganshire originally	o	NONE	Sir Forgannwg	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00655	Sir Forgannwg	Glamorganshire	PlaceName	Dw i'n byw yn [ ].	I live in Glamorganshire	yn	NONE	Sir Forgannwg	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00656	Sir Forgannwg	Glamorganshire	PlaceName	Dw i'n mynd i [ ].	I am going to Glamorganshire	i	NONE	Sir Forgannwg	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00657	Morgannwg	Glamorganshire	PlaceName	Dw i'n dod o [ ].	I come from Glamorganshire	o	SM	Forgannwg	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00658	Morgannwg	Glamorganshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Glamorganshire originally	o	SM	Forgannwg	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
myn-de-p01-places	M-D-00659	Morgannwg	Glamorganshire	PlaceName	Dw i'n byw ym [ ].	I live in Glamorganshire	ym	NONE	Morgannwg	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00660	Morgannwg	Glamorganshire	PlaceName	Dw i'n mynd i [ ].	I am going to Glamorganshire	i	SM	Forgannwg	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	
myn-de-p01-places	M-D-00661	Sir Gaerfyrddin	Carmarthenshire	PlaceName	Dw i'n dod o [ ].	I come from Carmarthenshire	o	NONE	Sir Gaerfyrddin	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00662	Sir Gaerfyrddin	Carmarthenshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Carmarthenshire originally	o	NONE	Sir Gaerfyrddin	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00663	Sir Gaerfyrddin	Carmarthenshire	PlaceName	Dw i'n byw yn [ ].	I live in Carmarthenshire	yn	NONE	Sir Gaerfyrddin	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00664	Sir Gaerfyrddin	Carmarthenshire	PlaceName	Dw i'n mynd i [ ].	I am going to Carmarthenshire	i	NONE	Sir Gaerfyrddin	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00665	Sir Gâr	Carmarthenshire	PlaceName	Dw i'n dod o [ ].	I come from Carmarthenshire	o	NONE	Sir Gâr	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00666	Sir Gâr	Carmarthenshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Carmarthenshire originally	o	NONE	Sir Gâr	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00667	Sir Gâr	Carmarthenshire	PlaceName	Dw i'n byw yn [ ].	I live in Carmarthenshire	yn	NONE	Sir Gâr	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00668	Sir Gâr	Carmarthenshire	PlaceName	Dw i'n mynd i [ ].	I am going to Carmarthenshire	i	NONE	Sir Gâr	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00669	Sir Benfro	Pembrokeshire	PlaceName	Dw i'n dod o [ ].	I come from Pembrokeshire	o	NONE	Sir Benfro	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00670	Sir Benfro	Pembrokeshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Pembrokeshire originally	o	NONE	Sir Benfro	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00671	Sir Benfro	Pembrokeshire	PlaceName	Dw i'n byw yn [ ].	I live in Pembrokeshire	yn	NONE	Sir Benfro	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00672	Sir Benfro	Pembrokeshire	PlaceName	Dw i'n mynd i [ ].	I am going to Pembrokeshire	i	NONE	Sir Benfro	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00673	Sir Aberteifi	Cardiganshire	PlaceName	Dw i'n dod o [ ].	I come from Cardiganshire	o	NONE	Sir Aberteifi	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00674	Sir Aberteifi	Cardiganshire	PlaceName	Dw i'n dod o [ ] yn wreiddiol.	I come from Cardiganshire originally	o	NONE	Sir Aberteifi	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00675	Sir Aberteifi	Cardiganshire	PlaceName	Dw i'n byw yn [ ].	I live in Cardiganshire	yn	NONE	Sir Aberteifi	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."			
myn-de-p01-places	M-D-00676	Sir Aberteifi	Cardiganshire	PlaceName	Dw i'n mynd i [ ].	I am going to Cardiganshire	i	NONE	Sir Aberteifi	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			
myn-de-p01-places	M-D-00677	Ceredigion	Cardiganshire	PlaceName	Dw i'n dod o [ ].	I come from Cardiganshire	o	SM	Geredigion	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."			
